ID	Edate	elapsed_days	source	target	general_event_code	general_event_type_name	event_code	event_type_name	pattern	news_entry_id	full_title	X1_WOEID	X1_Type	X1_Name	X1_Centroid_latitude	X1_Centroid_longitude	X2_WOEID	X2_Type	X2_Name	X2_Centroid_latitude	X2_Centroid_longitude	X3_WOEID	X3_Type	X3_Name	X3_Centroid_latitude	X3_Centroid_longitude
1327	20120219	40956	YEM	TARDEF	05	Economic	003	Economic improvement	ISSUE BONDS	20120219  gulfnews_67989	Yemen plans to issue Islamic bonds.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
122	20110404	40635	YEM	TARDEF	05	Economic	00312	Export goods	EXPORTS TOTAL	20110404  www_19345	Yemen fish exports total YR1-billion.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
310	20110509	40670	IGOEEC	YEM	05	Economic	00312	Export goods	TRADE RISES	20110509  www_3045	Trade between Yemen and European Union rises by 44%.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1385	20120319	40985	YEM	MEA	05	Economic	00312	Export goods	TONS OF EXPORTED	20120319  www_143988	3000 tons of Socotra coral exported from Yemen to Gulf states.	23424738	Country	United Arab Emirates (Country)	24.0144	53.9769	1959047	Town	Hadiboh; Hadramawt; YE (Town)	12.6469	54.0183	23425002	Country	Yemen (Country)	15.7967	47.8507
452	20110627	40719	YEM	SAU	05	Economic	0039	High Unemployment rate	RISK LIVES FOR WORK IN SAUDI ARABIA	20110627  www_2743	Yemenis risk their lives for work in Saudi Arabia.	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
309	20110509	40670	YEM	IGOEEC	05	Economic	00311	Import goods	TRADE RISES	20110509  www_3045	Trade between Yemen and European Union rises by 44%.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
176	20110412	40643	SAU	YEM	05	Economic	00320	Investment go down	SAUDI INVESTMENT IN YEMEN DECLINES	20110412  www_128	Saudi investment in Yemen declines by 80%.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1153	20120113	40919	YEM	TARDEF	05	Economic	00320	Investment go down	IN DANGER OF COLLAPSE	20120113  gulfnews_81103	Yemen's tuna canneries in danger of collapse.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1154	20120113	40919	YEM	TARDEF	05	Economic	00320	Investment go down	IN DANGER OF COLLAPSE	20120113  gulfnews_81103	Yemen's tuna canneries in danger of collapse.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1155	20120113	40919	YEM	TARDEF	05	Economic	00320	Investment go down	IN DANGER OF COLLAPSE	20120113  gulfnews_81762	Yemen's tuna canneries in danger of collapse.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
17	20110222	40594	YEM	TARDEF	05	Economic	00310	Investment go up	ROLL OUT DYNAMIC AVAILABILITY	20110222  www_19407	Amadeus and Yemenia roll out Dynamic Availability.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
40	20110309	40609	TUR	YEM	05	Economic	00310	Investment go up	INVESTMENT PROJECTS LAUNCH IN YEMEN	20110309  www_19444	Turkish investment projects launch in Yemen and create jobs.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
63	20110314	40614	ARB	YEM	05	Economic	00310	Investment go up	SUPPORTS DEVELOPMENT IN YEMEN	20110314  www_19458	Arab Fund supports development in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
195	20110416	40647	YEM	TARDEF	05	Economic	00310	Investment go up	COMPANIES ESTABLISHED IN	20110416  www_184	247 companies established in Yemen in 2010.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
833	20111006	40820	IGOGCC	YEM	05	Economic	00310	Investment go up	RAILWAY LINK WITH YEMEN	20111006  www_121462	GCC officials discuss railway link with Yemen.	23424738	Country	United Arab Emirates (Country)	24.0144	53.9769	23425002	Country	Yemen (Country)	15.7967	47.8507	1940330	Town	Abu Dhabi; Abu Dhabi; AE (Town)	24.4439	54.419
1124	20120107	40913	YEM	DZAREBGIA	05	Economic	00310	Investment go up	REGISTERS NEW INVESTMENT	20120107  www_77767	Yemen GIA registers new investment projects despite crisis.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1062	20111218	40893	YEMGOV	CORP	05	Economic	042	Make/Host a visit	MEETS COMPANY	20111218  www_51121	Yemen Finance Minister meets Nexen Company CEO.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
151	20110409	40640	OPP	YEM	05	Economic	0037	Natural resource shortage experienced	ERUPT OVER GAS SHORTAGE	20110409  www_114	Protests erupt over gas shortage crisis in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	55925486	Suburb	Upper Worli; Mumbai; Maharashtra; IN (Suburb)	18.9936	72.8242	99999999	NA	NA	-999	-999
220	20110423	40654	YEM	TARDEF	05	Economic	0037	Natural resource shortage experienced	No event found	20110423  www_301	Cooking gas shortage in Yemen has many reasons.	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	23425002	Country	Yemen (Country)	15.7967	47.8507	23424797	Country	Djibouti (Country)	11.8084	42.5952
380	20110528	40689	ECON	YEM	05	Economic	0037	Natural resource shortage experienced	No event found	20110528  gulfnews_100346	Crisis deepens as fuel shortage grips Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1121	20120106	40912	ECON	YEM	05	Economic	0037	Natural resource shortage experienced	FUEL POSTPONES	20120106  www_77305	Fuel shortage postpones Yemen Airways Flights.	1947122	Town	Damascus; Dimashq; SY (Town)	33.5192	36.3133	1939873	Town	Jeddah; Makkah; SA (Town)	21.4817	39.1829	1521894	Town	Cairo; Cairo; EG (Town)	30.0499	31.2486
1379	20120317	40983	YEM	IGOUNOWFP	05	Economic	0037	Natural resource shortage experienced	FOOD INSECURITY REACHES	20120317  www_142729	Food insecurity in Yemen reaches alarming levels; WFP.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1	20110203	40575	YEM	TARDEF	05	Economic	0036	Natural resource shortage predicted	RUN OUT OF WATER	20110203  www_19378	Yemen to run out of water in 2025.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1110	20120104	40910	YEM	TARDEF	05	Economic	0036	Natural resource shortage predicted	DEPLETES WATER RESOURCES	20120104  www_76311	Qat depletes Yemen water resources.	23424930	Country	Qatar (Country)	25.3188	51.1968	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
311	20110509	40670	YEM	TARDEF	05	Economic	00313	New regulations drafted	APPROVES REGULATIONS	20110509  www_3052	Yemen approves draft regulations on mines law.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
157	20110410	40641	YEM	TARDEF	05	Economic	0038	Price raise gas/ food	CAUSE PRICES RISE	20110410  www_107	Propane gas shortage in Yemen cause prices to rise.	56190111	County	Marib; Ma?rib; YE (Muderiah)	15.6213	46.0092	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
187	20110416	40647	YEM	TARDEF	05	Economic	0038	Price raise gas/ food	COST SOARS	20110416  www_187	Cost of living in Yemen soars.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
461	20110630	40722	SRCDEF	TARDEF	05	Economic	0038	Price raise gas/ food	PRICES SKYROCKET	20110630  www_1457	Prices skyrocket as fuel and power crisis sores across Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
812	20111003	40817	SRCDEF	YEM	05	Economic	0038	Price raise gas/ food	HIGH PRICES STRIKE YEMEN	20111003  www_120730	Hunger and high food prices strike Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
819	20111005	40819	SRCDEF	TARDEF	05	Economic	0038	Price raise gas/ food	SUFFER SKYROCKET PRICES	20111005  www_120719	Yemen employees starve and suffer skyrocket prices.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
857	20111014	40828	SRCDEF	YEM	05	Economic	0038	Price raise gas/ food	YEMEN SUFFER DUE TO LIFTING SUBSIDY	20111014  www_126448	Yemen citizens suffer due to lifting oil subsidy.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
463	20110630	40722	SRCDEF	YEM	05	Economic	00371	public utilities shortage experienced	POWER CRISIS SORES YEMEN	20110630  www_1457	Prices skyrocket as fuel and power crisis sores across Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
554	20110804	40757	YEM	TARDEF	05	Economic	00371	public utilities shortage experienced	LIVE CONTINUOUS DARKNESS	20110804  www_22073	Yemenis live Ramadan amidst continuous darkness.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
759	20110922	40806	YEMSANAACTY	TARDEF	05	Economic	00371	public utilities shortage experienced	POWER OUTAGE PREVENTS	20110922  www_153058	Power outage prevents journalists from reporting events in Yemen capital.	56190151	County	Nihm; San`ar; YE (Muderiah)	15.7517	44.5767	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
947	20111114	40859	YEM	TARDEF	05	Economic	00371	public utilities shortage experienced	POWER OUTAGE LEADS TO	20111114  www_108032	Yemen power outage leads dozens to die of suffocation.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
297	20110509	40670	YEM	BUS	05	Economic	0034	Stock market go down	INSTABILITY CONTINUES NEGATIVE EFFECT	20110509  www_3054	Yemen political instability continues negative effect on market.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
114	20110404	40635	YEM	ECON	05	Economic	0033	Stock market go up	PLANS UNDERWAY TO DEVELOP	20110404  www_1502	Plans underway to develop Yemen's stock market.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
844	20111009	40823	YEMMIL	MIL	06	Military	181	Abduct/ hijack	ABDUCTS	20111009  www_123207	Yemen defected army abducts Reuters correspondent.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
690	20110911	40795	YEMMIL	ALQ	06	Military	015	Acknowledge or claim responsibility	YEMEN ARMY ANNOUNCES VICTORY ON AL QAEDA MILITANTS	20110911  www_144866	Yemen army announces victory on al-Qaeda militants.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
386	20110529	40690	YEMTRB	GOV	06	Military	0871	Declare truce/ ceasefire	GOVERNMENT AND YEMEN TRIBES AGREE TO TEMPORARY TRUCE	20110529  arabnews_101046	Yemen tribes and government agree to temporary truce.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
387	20110529	40690	GOV	YEMTRB	06	Military	0871	Declare truce/ ceasefire	GOVERNMENT AND YEMEN TRIBES AGREE TO TEMPORARY TRUCE	20110529  arabnews_101046	Yemen tribes and government agree to temporary truce.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
714	20110913	40797	IGOUNO	POP	06	Military	0871	Declare truce/ ceasefire	HALT ATTACKS	20110913  arabnews_146477	UN calls on Yemen to halt attacks on civilians.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1080	20111224	40899	YEMMIL	TARDEF	06	Military	128	Defy norms/ law	DEFY ORDERS	20111224  arabnews_53738	Yemeni troops defy orders to withdraw from capital.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
378	20110527	40688	YEMMIL	TRB	06	Military	195	Employ aerial weapons	No event found	20110527  english_100462	Yemeni jets 'target rival tribal group'.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
382	20110528	40689	YEMSANAACTY	TARDEF	06	Military	195	Employ aerial weapons	No event found	20110528  feeds_100035	Airstrikes Reported East of Yemen Capital.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
411	20110609	40701	USMIL	YEM	06	Military	195	Employ aerial weapons	No event found	20110609  english_2356	Reports: US intensifying Yemen air raids.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
457	20110629	40721	YEM	TARDEF	06	Military	195	Employ aerial weapons	ACCIDENTAL AIR STRIKE ON	20110629  english_1448	Deaths in accidental air strike on Yemen bus.	23425002	Country	Yemen (Country)	15.7967	47.8507	24865721	Supername	Middle East (Supername)	28.9546	43.5693	99999999	NA	NA	-999	-999
501	20110712	40734	YEMGOV	TARDEF	06	Military	195	Employ aerial weapons	No event found	20110712  arabnews_1715	Yemen security: 5 militants killed in airstrike.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
584	20110819	40772	YMS	OPP	06	Military	195	Employ aerial weapons	AIRSTRIKE KILLS MILITANTS	20110819  arabnews_1130	Airstrike kills 5 militants in southern Yemeni town.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
653	20110905	40789	YEM	REL	06	Military	195	Employ aerial weapons	KILLED AS BOTCHED AIRSTRIKE BLOWS UP MOSQUE	20110905  arabnews_140249	7 Yemenis killed as botched airstrike blows up mosque.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
654	20110905	40789	POP	YEM	06	Military	195	Employ aerial weapons	AIR ATTACK	20110905  english_140302	Civilians killed in Yemen air attack.	24865721	Supername	Middle East (Supername)	28.9546	43.5693	1967918	Town	Salim; Haifa; IL (Town)	32.5406	35.2014	99999999	NA	NA	-999	-999
673	20110908	40792	POP	TARDEF	06	Military	195	Employ aerial weapons	No event found	20110908  arabnews_142579	Yemen: 5 civilians dead in airstrikes at Al-Qaeda.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
870	20111016	40830	YEM	GRP	06	Military	195	Employ aerial weapons	No event found	20111016  feeds_126567	Fatal Airstrikes Hit Yemen as Protest Violence Escalates.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
916	20111031	40845	YEMSANAACTY	YEM	06	Military	195	Employ aerial weapons	No event found	20111031  feeds_100891	Sana and Yemen Airport Is Hit by Shells.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1273	20120131	40937	YEM	OPP	06	Military	195	Employ aerial weapons	MILITANTS KILLED IN YEMEN AIR STRIKE	20120131  arabnews_91399	At least 12 militants killed in Yemen air strike.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1274	20120131	40937	GRP	ALQ	06	Military	195	Employ aerial weapons	AIR STRIKES KILL QAEDA	20120131  english_91463	Air strikes kill 'al-Qaeda fighters' in Yemen.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
50	20110310	40610	YEMMIL	OPP	06	Military	193	Fight with small arms and light weapons	OPEN FIRE ON PROTESTERS	20110310  www_19307	Yemeni soldiers open fire on protesters; killing one.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
73	20110319	40619	YEMOPP	MIL	06	Military	193	Fight with small arms and light weapons	HOUTHI SNIPER WOUNDS SOLDIER	20110319  www_19487	Houthi sniper wounds soldier.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
103	20110330	40630	YEMOPP	TARDEF	06	Military	193	Fight with small arms and light weapons	INJURED IN CLASH	20110330  www_19354	Nine injured in Yemen's Islah; Houthi protester clash.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
120	20110404	40635	OPP	YMS	06	Military	193	Fight with small arms and light weapons	PROTESTERS SHOT	20110404  english_14253	Protesters shot dead in southern Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	55879639	Suburb	Freedom Square; Mangaung; Free State; ZA (Suburb)	-29.1643	26.2526	24865721	Supername	Middle East (Supername)	28.9546	43.5693
212	20110420	40651	GRP	YEM	06	Military	193	Fight with small arms and light weapons	BREAKS OUT IN YEMEN	20110420  english_193	Fresh violence breaks out in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
253	20110427	40658	OPP	YEM	06	Military	193	Fight with small arms and light weapons	SHOOTING	20110427  english_11457	Protesters killed in Yemen shooting.	23425002	Country	Yemen (Country)	15.7967	47.8507	24865721	Supername	Middle East (Supername)	28.9546	43.5693	99999999	NA	NA	-999	-999
320	20110513	40674	YEMOPP	YEMGOV	06	Military	193	Fight with small arms and light weapons	SHOT	20110513  english_3073	Yemen protesters shot as Saleh vows defiance.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
350	20110519	40680	YEM	INTHLTH	06	Military	193	Fight with small arms and light weapons	HIT BY BULLET	20110519  www_3144	Yemen MSF ambulance hit by stray bullet.	23425002	Country	Yemen (Country)	15.7967	47.8507	615702	Town	Paris; Ile-de-France; FR (Town)	48.8569	2.3412	99999999	NA	NA	-999	-999
361	20110523	40684	YEMGOV	YEM	06	Military	193	Fight with small arms and light weapons	YEMEN GUNBATTLES ERUPT AFTER SALEH REFUSES	20110523  arabnews_3267	Yemen gunbattles erupt after Saleh refuses exit.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
370	20110525	40686	YEM	GOV	06	Military	193	Fight with small arms and light weapons	FIGHTING INTENSIFIES	20110525  feeds_3294	Fighting Intensifies in Yemen as the Government Battles Tribal Groups.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
394	20110602	40694	YEM	TARDEF	06	Military	193	Fight with small arms and light weapons	FIGHTING INTENSIFIES	20110602  arabnews_2199	Yemen fighting intensifies; US envoy in talks.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
732	20110916	40800	SRCDEF	YEMSANAACTY	06	Military	193	Fight with small arms and light weapons	BREAK OUT IN CAPITAL OF YEMEN	20110916  www_150811	Fresh confrontations break out in the capital of Yemen.	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
824	20111005	40819	SRCDEF	YEMSANAACTY	06	Military	193	Fight with small arms and light weapons	BREAK OUT IN YEMEN CAPITAL	20111005  www_120717	Fierce confrontations break out in Yemen capital.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1381	20120318	40984	USACVL	YEM	06	Military	193	Fight with small arms and light weapons	SHOT DEAD YEMEN	20120318  english_142808	US citizen shot dead in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	55925562	Suburb	Malad West; Mumbai; Maharashtra; IN (Suburb)	19.1834	72.8309
1387	20120319	40985	USA	YEM	06	Military	193	Fight with small arms and light weapons	SHOT DEAD YEMEN	20120319  arabnews_142754	American shot dead in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	1199079	Town	Cebu; Central Visayas; PH (Town)	10.3101	123.895	2277150	Suburb	Fort; Mumbai; Maharashtra; IN (Suburb)	18.9325	72.8371
360	20110523	40684	YEM	TARDEF	06	Military	191	Impose blockade/ restrict movement	No event found	20110523  feeds_3240	Yemeni Leader's Allies Blockade Embassy as He Refuses Peace Deal.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
744	20110918	40802	YEM	MOS	06	Military	191	Impose blockade/ restrict movement	YEMEN DECIDE TO FIGHT BACK	20110918  www_150802	Islamist storm Yemen University and independent students decide to fight back.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
